id	storeNmae	phone	address	map-href
713	新興活力自立	07-2166222	高雄市新興區自立二路48號(合約寄他址)	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E8%87%AA%E7%AB%8B%E4%BA%8C%E8%B7%AF48%E8%99%9F%28%E5%90%88%E7%B4%84%E5%AF%84%E4%BB%96%E5%9D%80%29&hl=zh-TW&ie=UTF8&iwloc=A
714	新興活力六合	07-2352122	高雄市新興區六合一路58-1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E5%85%AD%E5%90%88%E4%B8%80%E8%B7%AF58-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
715	新興六合	07-2359458	高雄市新興區六合一路159-3號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E5%85%AD%E5%90%88%E4%B8%80%E8%B7%AF159-3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
716	湖內建國	07-6998881	高雄市湖內區建國街216號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%B9%96%E5%85%A7%E5%8D%80%E5%BB%BA%E5%9C%8B%E8%A1%97216%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
717	湖內保生	07-6997769	高雄市湖內區保生路292號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%B9%96%E5%85%A7%E5%8D%80%E4%BF%9D%E7%94%9F%E8%B7%AF292%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
718	湖內活力大湖	07-6930360	高雄市湖內區中山路1段121號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%B9%96%E5%85%A7%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF1%E6%AE%B5121%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
719	鳥松本館	07-3705799	高雄市鳥松區本館路272號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E9%B3%A5%E6%9D%BE%E5%8D%80%E6%9C%AC%E9%A4%A8%E8%B7%AF272%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
720	鳥松活力勝麗	07-7335393	高雄市鳥松區大仁南路24號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E9%B3%A5%E6%9D%BE%E5%8D%80%E5%A4%A7%E4%BB%81%E5%8D%97%E8%B7%AF24%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
721	白沙崙	07-6922032	高雄市茄萣區白沙崙白砂路177號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8C%84%E8%90%A3%E5%8D%80%E7%99%BD%E6%B2%99%E5%B4%99%E7%99%BD%E7%A0%82%E8%B7%AF177%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
722	茄萣仁愛	07-6900678	高雄市茄萣區仁愛路二段132號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8C%84%E8%90%A3%E5%8D%80%E4%BB%81%E6%84%9B%E8%B7%AF%E4%BA%8C%E6%AE%B5132%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
723	早安興中二路	07-3332753	高雄市苓雅區興中二路20號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E8%88%88%E4%B8%AD%E4%BA%8C%E8%B7%AF20%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
724	坤進	07-7238879	高雄市苓雅區憲政路17號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E6%86%B2%E6%94%BF%E8%B7%AF17%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
725	苓雅活力英祥	07-7261613	高雄市苓雅區英祥街39號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E8%8B%B1%E7%A5%A5%E8%A1%9739%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
726	苓雅二路	07-3330450	高雄市苓雅區苓雅二路158號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E8%8B%93%E9%9B%85%E4%BA%8C%E8%B7%AF158%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
727	苓雅金門	07-2235269	高雄市苓雅區金門街53號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E9%87%91%E9%96%80%E8%A1%9753%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
728	苓雅永樂	07-3382693	高雄市苓雅區永樂街177號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E6%B0%B8%E6%A8%82%E8%A1%97177%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
729	苓雅活力三信	07-7217918	高雄市苓雅區三多一路289號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E8%8B%93%E9%9B%85%E5%8D%80%E4%B8%89%E5%A4%9A%E4%B8%80%E8%B7%AF289%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
730	美濃活力民生	07-6812103	高雄市美濃區民生路94號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E7%BE%8E%E6%BF%83%E5%8D%80%E6%B0%91%E7%94%9F%E8%B7%AF94%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
731	美濃中興	07-6821897	高雄市美濃區中興路一段906號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E7%BE%8E%E6%BF%83%E5%8D%80%E4%B8%AD%E8%88%88%E8%B7%AF%E4%B8%80%E6%AE%B5906%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
732	美濃吉利	07-6833636	高雄市美濃區中正路二段842號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E7%BE%8E%E6%BF%83%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF%E4%BA%8C%E6%AE%B5842%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
733	前鎮鎮榮	07-8229920	高雄市前鎮區鎮榮街49號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E9%8E%AE%E6%A6%AE%E8%A1%9749%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
734	前鎮活力德昌	07-8313566	高雄市前鎮區德昌路168號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%BE%B7%E6%98%8C%E8%B7%AF168%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
735	前鎮翠亨北路	07-8157896	高雄市前鎮區翠亨北路430號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E7%BF%A0%E4%BA%A8%E5%8C%97%E8%B7%AF430%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
736	前鎮瑞華	07-7260456	高雄市前鎮區瑞華街46號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E7%91%9E%E8%8F%AF%E8%A1%9746%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
737	前鎮活力瑞祥	07-7522677	高雄市前鎮區瑞孝街58號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E7%91%9E%E5%AD%9D%E8%A1%9758%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
738	前鎮明鳳	07-7915586	高雄市前鎮區明鳳十二街338號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E6%98%8E%E9%B3%B3%E5%8D%81%E4%BA%8C%E8%A1%97338%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
739	前鎮明衙	07-8411976	高雄市前鎮區明衙路66號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E6%98%8E%E8%A1%99%E8%B7%AF66%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
740	前鎮和誠	07-8136111	高雄市前鎮區和誠街88號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%92%8C%E8%AA%A0%E8%A1%9788%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
741	前鎮后平	07-8232377	高雄市前鎮區后平路89號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%90%8E%E5%B9%B3%E8%B7%AF89%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
742	前鎮無尾熊	07-5366333	高雄市前鎮區正勤路56號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E6%AD%A3%E5%8B%A4%E8%B7%AF56%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
743	前鎮活力天山	07-5364797	高雄市前鎮區天山路19號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%A4%A9%E5%B1%B1%E8%B7%AF19%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
744	前鎮公正	07-7265222	高雄市前鎮區公正路35號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%85%AC%E6%AD%A3%E8%B7%AF35%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
745	阿蓮活力民族	07-6321138	高雄市阿蓮區民族路3號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E9%98%BF%E8%93%AE%E5%8D%80%E6%B0%91%E6%97%8F%E8%B7%AF3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
746	林園港埔	07-6428813	高雄市林園區港埔三路110號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%B8%AF%E5%9F%94%E4%B8%89%E8%B7%AF110%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
747	林園沿海	07-6428612	高雄市林園區沿海路四段207號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%B2%BF%E6%B5%B7%E8%B7%AF%E5%9B%9B%E6%AE%B5207%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
748	林園活力東林東	07-6466188	高雄市林園區東林東路34號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%9D%B1%E6%9E%97%E6%9D%B1%E8%B7%AF34%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
749	林園活力爆米花	07-6435699	高雄市林園區東林西路246號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%9D%B1%E6%9E%97%E8%A5%BF%E8%B7%AF246%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
750	林園旺旺	07-6439778	高雄市林園區忠孝西路47-1號(貨送住家)	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF47-1%E8%99%9F%28%E8%B2%A8%E9%80%81%E4%BD%8F%E5%AE%B6%29&hl=zh-TW&ie=UTF8&iwloc=A
751	林園活力仁愛	07-6427558	高雄市林園區仁愛路271號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E4%BB%81%E6%84%9B%E8%B7%AF271%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
752	中芸國小	07-6466112	高雄市林園區中芸二路8號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E4%B8%AD%E8%8A%B8%E4%BA%8C%E8%B7%AF8%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
753	岡山後紅	07-6213608	高雄市岡山區碧紅里大仁北路371號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B2%A1%E5%B1%B1%E5%8D%80%E7%A2%A7%E7%B4%85%E9%87%8C%E5%A4%A7%E4%BB%81%E5%8C%97%E8%B7%AF371%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
754	岡山活力嘉興	07-6225840	高雄市岡山區嘉興路224-1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B2%A1%E5%B1%B1%E5%8D%80%E5%98%89%E8%88%88%E8%B7%AF224-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
755	早安岡山	07-6212826	高雄市岡山區岡山路179號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B2%A1%E5%B1%B1%E5%8D%80%E5%B2%A1%E5%B1%B1%E8%B7%AF179%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
756	竹圍國小	07-6228856	高雄市岡山區竹圍北街72巷18號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B2%A1%E5%B1%B1%E5%8D%80%E7%AB%B9%E5%9C%8D%E5%8C%97%E8%A1%9772%E5%B7%B718%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
757	岡山活力公園西	07-6261881	高雄市岡山區公園西路2段148-1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B2%A1%E5%B1%B1%E5%8D%80%E5%85%AC%E5%9C%92%E8%A5%BF%E8%B7%AF2%E6%AE%B5148-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
758	杉林活力清水	07-6772228	高雄市杉林區清水路48-3號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9D%89%E6%9E%97%E5%8D%80%E6%B8%85%E6%B0%B4%E8%B7%AF48-3%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
759	杉林活力進香	07-6773316	高雄市杉林區上平里山仙路37號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E6%9D%89%E6%9E%97%E5%8D%80%E4%B8%8A%E5%B9%B3%E9%87%8C%E5%B1%B1%E4%BB%99%E8%B7%AF37%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
760	甲仙活力林森	07-6753600	高雄市甲仙區林森路33號(郵局正對面)	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E7%94%B2%E4%BB%99%E5%8D%80%E6%9E%97%E6%A3%AE%E8%B7%AF33%E8%99%9F%28%E9%83%B5%E5%B1%80%E6%AD%A3%E5%B0%8D%E9%9D%A2%29&hl=zh-TW&ie=UTF8&iwloc=A
761	左營活力榮總	07-3493880	高雄市左營區榮總路541號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E6%A6%AE%E7%B8%BD%E8%B7%AF541%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
762	早安富國	07-5568592	高雄市左營區富國路391號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E5%AF%8C%E5%9C%8B%E8%B7%AF391%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
763	左營活力政德	07-3504337	高雄市左營區政德路392號1F	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E6%94%BF%E5%BE%B7%E8%B7%AF392%E8%99%9F1F&hl=zh-TW&ie=UTF8&iwloc=A
764	左營明華	07-5577258	高雄市左營區明華一路155號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E6%98%8E%E8%8F%AF%E4%B8%80%E8%B7%AF155%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
765	左營活力店仔頂	07-5832261	高雄市左營區店仔頂路140號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E5%BA%97%E4%BB%94%E9%A0%82%E8%B7%AF140%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
766	左營活力至聖	07-5591796	高雄市左營區至聖路146號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E8%87%B3%E8%81%96%E8%B7%AF146%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
767	左營安吉	07-5579303	高雄市左營區安吉街445號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E5%AE%89%E5%90%89%E8%A1%97445%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
768	左營活力龍華	07-5569352	高雄市左營區光興街17號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E5%85%89%E8%88%88%E8%A1%9717%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
769	左營活力民族	07-3455114	高雄市左營區民族一路997號1F	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B7%A6%E7%87%9F%E5%8D%80%E6%B0%91%E6%97%8F%E4%B8%80%E8%B7%AF997%E8%99%9F1F&hl=zh-TW&ie=UTF8&iwloc=A
770	寶來活力中正	07-6881268	高雄市六龜區寶來里中正路81-3-1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%AD%E9%BE%9C%E5%8D%80%E5%AF%B6%E4%BE%86%E9%87%8C%E4%B8%AD%E6%AD%A3%E8%B7%AF81-3-1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
771	六龜活力新威	07-6871658	高雄市六龜區新威里新威30號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%AD%E9%BE%9C%E5%8D%80%E6%96%B0%E5%A8%81%E9%87%8C%E6%96%B0%E5%A8%8130%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
772	六龜太平	07-6894595	高雄市六龜區太平路94號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%AD%E9%BE%9C%E5%8D%80%E5%A4%AA%E5%B9%B3%E8%B7%AF94%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
773	內門溝坪國小	07-6602285	高雄市內門區溝坪里廣福10號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%A7%E9%96%80%E5%8D%80%E6%BA%9D%E5%9D%AA%E9%87%8C%E5%BB%A3%E7%A6%8F10%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
774	內門南屏	07-6671267	高雄市內門區南屏路244號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%A7%E9%96%80%E5%8D%80%E5%8D%97%E5%B1%8F%E8%B7%AF244%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
775	早安內門	07-6671042	高雄市內門區內豐里內埔118號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%85%A7%E9%96%80%E5%8D%80%E5%85%A7%E8%B1%90%E9%87%8C%E5%85%A7%E5%9F%94118%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
776	仁武新庄	07-3718982	高雄市仁武區新庄路138號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E6%96%B0%E5%BA%84%E8%B7%AF138%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
777	仁武活力永新	07-3755616	高雄市仁武區永仁街326號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E6%B0%B8%E4%BB%81%E8%A1%97326%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
778	仁武中正	07-3748927	高雄市仁武區中正路196號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF196%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
779	仁武永仁	07-3742428	高雄市仁武區八卦里永仁街93號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E5%85%AB%E5%8D%A6%E9%87%8C%E6%B0%B8%E4%BB%81%E8%A1%9793%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
780	小港龍鳳	07-8717224	高雄市小港區龍鳳路88號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E9%BE%8D%E9%B3%B3%E8%B7%AF88%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
781	小港活力鋼平	07-8228278	高雄市小港區鋼平街134號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E9%8B%BC%E5%B9%B3%E8%A1%97134%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
782	小港漢民2店	07-8019513	高雄市小港區漢民路827號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E6%BC%A2%E6%B0%91%E8%B7%AF827%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
783	小港活力漢民	07-8012552	高雄市小港區漢民路122-2號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E6%BC%A2%E6%B0%91%E8%B7%AF122-2%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
784	小港華盛	07-8025907	高雄市小港區華盛街118號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E8%8F%AF%E7%9B%9B%E8%A1%97118%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
785	小港高松	07-8061189	高雄市小港區高鳳路1之1號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E9%AB%98%E9%B3%B3%E8%B7%AF1%E4%B9%8B1%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
786	桂林國小	07-7933623	高雄市小港區桂華街476號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E6%A1%82%E8%8F%AF%E8%A1%97476%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
787	小港青山	07-8037643	高雄市小港區青山街123巷28號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E9%9D%92%E5%B1%B1%E8%A1%97123%E5%B7%B728%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
788	小港松義	07-8023887	高雄市小港區松義街86號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E6%9D%BE%E7%BE%A9%E8%A1%9786%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
789	高雄二苓	07-8027843	高雄市小港區二苓路306號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%B0%8F%E6%B8%AF%E5%8D%80%E4%BA%8C%E8%8B%93%E8%B7%AF306%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
790	早安大樹	07-6512146	高雄市大樹區中興西路22號(大樹農會附近)	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E6%A8%B9%E5%8D%80%E4%B8%AD%E8%88%88%E8%A5%BF%E8%B7%AF22%E8%99%9F%28%E5%A4%A7%E6%A8%B9%E8%BE%B2%E6%9C%83%E9%99%84%E8%BF%91%29&hl=zh-TW&ie=UTF8&iwloc=A
791	大樹活力久堂	07-6529279	高雄市大樹區久堂路33號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E6%A8%B9%E5%8D%80%E4%B9%85%E5%A0%82%E8%B7%AF33%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
792	九曲堂久堂	07-6519213	高雄市大樹區久堂路166號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E6%A8%B9%E5%8D%80%E4%B9%85%E5%A0%82%E8%B7%AF166%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
793	永芳國小	07-7836153	高雄市大寮區鳳林三路483號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E9%B3%B3%E6%9E%97%E4%B8%89%E8%B7%AF483%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
794	大寮活力琉球	07-7814731	高雄市大寮區萬丹路761號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E8%90%AC%E4%B8%B9%E8%B7%AF761%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
795	大寮活力新厝	07-7876183	高雄市大寮區新厝路8號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E6%96%B0%E5%8E%9D%E8%B7%AF8%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
796	大寮活力進學	07-7825322	高雄市大寮區進學路68號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E9%80%B2%E5%AD%B8%E8%B7%AF68%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
797	早安昭明	07-6452598	高雄市大寮區昭明里鳳林一路120號	http://maps.google.com/maps?q=%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%AF%AE%E5%8D%80%E6%98%AD%E6%98%8E%E9%87%8C%E9%B3%B3%E6%9E%97%E4%B8%80%E8%B7%AF120%E8%99%9F&hl=zh-TW&ie=UTF8&iwloc=A
